Runeforged Altar Robe	47	1068
Runeforged Forge Maul	23	1769
Crucible Tower Shield	5	56
Reaching Quarterstaff	25	325
Runeforged Solid Mask	57	1451
Snakewood Greathammer	23	287
Kalguuran Forgehammer	16	953
Engraved Crest Shield	9	124
Ancestor Tower Shield	5	57
Runeforged Jade Tiara	54	1474
Runeforged Velvet Cap	53	1427
Dekharan Crest Shield	9	126
Runeforged Zealot Bow	20	1756
Graceful Quarterstaff	25	323
Empyreal Crest Shield	9	121
Runeforged Avian Mask	57	1455
Guardian Quarterstaff	25	330
Runeforged Death Mask	57	1453
Sinister Quarterstaff	25	331
Fortress Tower Shield	5	68
Runeforged Desert Cap	53	1433
Sekheman Crest Shield	9	130
Runeforged Death Mail	48	1147
Runeforged Vaal Mitts	33	1376
Runeforged Vaal Wraps	38	1336
Striking Quarterstaff	25	333
Dreaming Quarterstaff	25	962
Runeforged Thane Mail	48	1148
Wrapped Quarterstaff	25	312
Runeforged Fur Plate	45	1096
Runeforged Hewn Mask	57	1446
Painted Tower Shield	5	49
Executioner Greataxe	24	301
Runeforged Face Mask	57	1447
Runeforged Lace Hood	53	1421
Runeforged Silk Robe	47	1065
Rampart Tower Shield	5	53
Slicing Quarterstaff	25	318
Barrier Quarterstaff	25	319
Runeforged Fur Plate	45	1117
Runeforged Lace Hood	53	1436
Runeforged Slim Mace	16	1726
Runeforged Viper Cap	53	1424
Runemastered Garment	51	1161
Runeforged War Spear	216	1736
Painted Crest Shield	9	123
Wayward Crest Shield	9	118
Cultist Tower Shield	5	63
Phalanx Tower Shield	5	58
Bulwark Tower Shield	5	64
Runeforged Crude Bow	20	1750
Defiant Tower Shield	5	59
Shamanistic Leggings	43	483
Deified Crest Shield	9	122
Runeforged Vile Robe	47	1079
Runeforged War Wraps	38	1334
Runeforged Woven Cap	53	1432
Warding Quarterstaff	25	1786
Runeforged Mail Coat	46	1010
Ironwood Greathammer	23	295
Bolting Quarterstaff	25	334
Blacksteel Gauntlets	36	933
Tawhoan Tower Shield	5	950
Blazon Crest Shield	9	112
Changeling Talisman	244	972
Cinderbark Talisman	244	974
Runeforged Felt Cap	53	1420
Gothic Quarterstaff	25	314
Braced Tower Shield	5	50
Emblem Crest Shield	9	114
Cultist Greathammer	23	278
Colossal Life Flask	60	861
Colossal Mana Flask	61	870
Obsidian Greatsword	22	268
Runeforged Shortbow	20	1751
Bloodletting Dagger	12	152
Refined Breach Ring	1	1585
Commander Greathelm	52	650
Soldiering Sabatons	42	469
Cursespeaker's Robe	47	563
Mercenary Greathelm	52	656
Smooth Quarterstaff	25	321
Arcing Quarterstaff	25	327
Descry Crest Shield	9	125
Homeguard Greathelm	52	657
Silverbuckled Shoes	44	494
Burnished Gauntlets	36	386
Precise Greathammer	23	285
Waxing Quarterstaff	25	328
Runeforged Shortbow	20	1752
Bladed Quarterstaff	25	329
Ultimate Life Flask	60	864
Ultimate Mana Flask	61	873
Disintegrating Maul	23	292
Sacrificial Regalia	51	964
Steelmail Gauntlets	36	391
Warmonger Greathelm	52	660
Commander Gauntlets	36	392
Massive Greathammer	23	298
Fanatic Greathammer	23	296
Blacksteel Sabatons	42	926
Corroded Longsword	22	261
Makeshift Crossbow	228	790
Runeforged Garment	51	1158
Splitting Greataxe	24	299
Ringmail Gauntlets	36	382
Sigil Crest Shield	9	113
Pearlescent Amulet	2	943
Greater Life Flask	60	858
Greater Mana Flask	61	867
Varnished Crossbow	228	793
Charred Shortsword	13	163
Rippled Greatsword	22	265
Ironclad Vestments	49	601
Leaden Greathammer	23	280
Sacrificial Mantle	49	602
Stone Tower Shield	5	55
Construct Crossbow	228	797
Runeforged Warpick	16	1728
Blackfire Crossbow	228	798
Corroded Greathelm	52	655
Devotional Sceptre	17	220
Hefty Quarterstaff	25	320
Ironmail Gauntlets	36	388
Snakewood Shortbow	20	244
Ancient Greatblade	22	270
Embellished Gloves	35	930
Zealot Greathammer	23	289
Anima Quarterstaff	25	322
Ceremonial Halberd	24	309
Clandestine Jacket	50	627
Embroidered Gloves	35	373
Flanged Greatblade	22	271
Leatherplate Boots	40	439
Lumbering Talisman	244	981
Sentinel Greathelm	52	652
Stoic Crest Shield	9	120
Penetrating Quiver	4	45
Adherent's Raiment	47	566
Cannonade Crossbow	228	807
Dunerunner Sandals	41	459
Noble Tower Shield	5	65
Serpentscale Boots	40	444
Trailblazer Armour	48	590
Bladeguard Buckler	6	88
Heartcarver Mantle	49	615
Venerable Defender	8	1678
Condemned Talisman	244	984
Guardian Greathelm	52	654
Royal Tower Shield	5	67
Heartwood Shortbow	20	1757
Luxurious Slippers	41	461
Lunar Quarterstaff	25	332
Waystone (Tier 10)	234	849
Waystone (Tier 11)	235	850
Waystone (Tier 12)	235	851
Razor Quarterstaff	25	336
Waystone (Tier 13)	235	852
Waystone (Tier 14)	235	853
Aegis Quarterstaff	25	335
Waystone (Tier 15)	235	854
Imperial Greathelm	52	940
Waystone (Tier 16)	245	1788
Lesser Life Flask	60	856
Lesser Mana Flask	61	865
Pilgrim Vestments	49	597
Long Quarterstaff	25	313
Medium Life Flask	60	857
Medium Mana Flask	61	866
Soldier Greathelm	52	645
Familial Talisman	244	975
Layered Gauntlets	36	383
Studded Greatclub	23	277
Wrapped Greathelm	52	646
Bloodstone Amulet	2	21
Frenzied Talisman	244	976
Sectioned Bracers	34	355
Devouring Sceptre	17	218
Doubled Gauntlets	36	384
Feathered Sandals	41	452
Lizardscale Boots	40	437
Omen Crest Shield	9	117
Serpentscale Coat	46	530
Warrior Greathelm	52	649
Adherent Leggings	43	481
Aged Tower Shield	5	61
Elementalist Robe	47	555
Reefsteel Greaves	39	423
Templar Vestments	49	610
Voltfang Talisman	244	980
Chieftain Cuirass	45	508
Leatherbound Hood	53	670
Piercing Crossbow	228	799
Seer Crest Shield	9	119
Totemic Greatclub	23	283
Captain Gauntlets	36	389
Goldwork Sabatons	42	470
Lionheart Greaves	39	427
Sandsworn Cuirass	45	516
Cumbrous Crossbow	228	800
Elegant Greathelm	52	658
Regalia Longsword	22	272
Spikeward Buckler	6	86
Dedalian Crossbow	228	801
Goliath Greathelm	52	653
Monument Greataxe	24	310
Waystone (Tier 1)	233	840
Heavy Greathammer	23	291
Structured Hammer	16	203
Elaborate Sandals	41	455
Embroidered Boots	40	440
Esoteric Crossbow	228	802
Expedition Tablet	240	1745
Faithful Leggings	43	484
Irradiated Tablet	247	1746
Revered Vestments	49	607
Swiftstalker Coat	46	544
Wingbeat Talisman	244	983
Wyrm Quarterstaff	25	324
Waystone (Tier 2)	233	841
Ironwood Shortbow	20	250
Waystone (Tier 3)	233	842
Waystone (Tier 4)	233	843
Waystone (Tier 5)	233	844
Ancient Gauntlets	36	1384
Waystone (Tier 6)	234	845
Wildwood Talisman	244	994
Waystone (Tier 7)	234	846
Engraved Crossbow	228	810
Waystone (Tier 8)	234	847
Waystone (Tier 9)	234	848
Cultist Gauntlets	36	393
Dragonscale Boots	40	447
Falconer's Jacket	50	640
Fortress Sabatons	42	474
Paragon Greathelm	52	662
Sandsworn Sandals	41	462
Vaal Crest Shield	9	131
Vaal Tower Shield	5	69
Desolate Crossbow	228	814
Tawhoan Greatclub	23	961
Feathered Raiment	47	918
Gladiatorial Helm	55	941
Sirenscale Gloves	35	931
Broadhead Quiver	4	37
Distorted Amulet	2	944
Felled Greatclub	23	274
Rattling Sceptre	17	210
Rusted Greathelm	52	644
Splintered Flail	217	762
Tenebrous Amulet	2	897
Blessed Claymore	22	263
Broad Greatsword	22	264
Extended Cleaver	15	175
Grand Life Flask	60	859
Grand Mana Flask	61	868
Secured Leggings	43	476
Staunching Charm	241	883
Maraketh Cuirass	45	503
Giant Life Flask	60	860
Giant Mana Flask	61	869
Two-Point Quiver	4	40
Spired Greathelm	52	647
Bombard Crossbow	228	796
Intricate Gloves	35	371
Stacked Sabatons	42	465
Stone Greatsword	22	267
Construct Hammer	16	192
Scalper's Jacket	50	624
Vicious Talisman	244	979
Boarding Hatchet	15	180
Calescent Hammer	16	198
Cleric Vestments	49	603
Covered Sabatons	42	466
Crossblade Spear	216	757
Juggernaut Plate	45	507
Laminate Buckler	6	78
Pauascale Gloves	35	372
Scoundrel Jacket	50	625
Spiritbone Crown	56	722
Steelpoint Shoes	44	490
Stratified Targe	8	98
Scoundrel Armour	48	587
Runic Shortsword	13	168
Fierce Greathelm	52	651
Painted Crossbow	228	805
Aromatic Sceptre	17	222
Flexile Sabatons	42	467
Gilded Vestments	49	605
Hardened Bracers	34	358
Monument Greaves	39	424
Paralysing Staff	225	787
Elegant Slippers	41	458
Itinerant Jacket	50	635
Occultist Mantle	49	613
Venerated Mantle	49	606
Execratus Hammer	16	196
Howling Talisman	244	985
Hardleather Coat	46	534
Sanctified Staff	21	958
Champion Cuirass	45	510
Gladiator Armour	48	580
Roaring Talisman	244	982
Bastion Sabatons	42	471
Deerstalker Hood	53	678
Gladiatoral Helm	55	713
Inquisitor Crown	56	729
Jingling Buckler	6	87
Plated Vestments	49	614
Treerunner Shoes	44	495
Zealot Gauntlets	36	390
Lizardscale Coat	46	543
Ancient Leggings	43	1292
Engraved Bracers	34	359
Grand Manchettes	231	838
Hallowed Sceptre	17	224
Ornate Gauntlets	36	387
Precursor Tablet	236	881
Stalking Bracers	34	364
Ultra Greatsword	22	273
Veteran Sabatons	42	472
Orichalcum Spear	216	908
Enlightened Robe	47	560
Apostle Leggings	43	485
Glacial Fortress	5	1643
Gutspike Buckler	6	90
Masked Greathelm	52	661
Reflecting Staff	21	968
Ashbark Talisman	244	989
Zenith Vestments	49	609
Permafrost Staff	21	960
Sacramental Robe	47	570
Warlock Leggings	43	486
Thunder Talisman	244	995
Elegant Crossbow	228	957
Fortified Hammer	16	208
Cryptic Leggings	43	927
Daggerfoot Shoes	44	923
Polished Bracers	34	928
Tasalian Greaves	39	925
Leather Buckler	6	70
Penumbra Amulet	2	896
Oak Greathammer	23	275
Smithing Hammer	16	186
Nettle Talisman	244	973
Padded Leggings	43	475
Iron Greatsword	22	262
Sturdy Crossbow	228	792
Pathfinder Coat	46	525
Wrapped Sandals	41	449
Arched Greataxe	24	302
Braced Sabatons	42	464
Lattice Sandals	41	450
Pyrophyte Staff	223	783
Stitched Gloves	35	369
Vagabond Armour	48	573
Jewelled Gloves	35	370
Bolstered Mitts	33	340
Savage Greataxe	24	304
Trimmed Greaves	39	421
Arced Longsword	22	266
Primal Talisman	244	977
Wayfarer Jacket	50	622
Grounding Charm	241	886
Carving Hatchet	15	178
Elite Greathelm	52	648
Explorer Armour	48	575
Feathered Tiara	54	686
Obsidian Dagger	12	151
Rending Halberd	24	305
Clasped Sceptre	17	219
Feathered Targe	8	97
Sacrificial Axe	15	179
Cleansing Charm	241	963
Jagged Greataxe	24	306
Treasured Blade	13	166
Ornate Ringmail	49	1164
Serrated Quiver	4	43
Barbarian Plate	45	514
Druidic Circlet	54	693
Hunting Bracers	34	360
Kalguuran Cuffs	37	1403
Keen Greatsword	22	269
Plate Gauntlets	36	385
Razorglass Claw	11	140
Steelhead Spear	216	902
Vermeil Circlet	54	938
Weaver Leggings	43	478
Bearskin Mantle	49	611
Blacksmith Maul	23	288
Fur-lined Targe	8	104
Painted Buckler	6	84
Robust Crossbow	228	804
Sharktooth Claw	11	141
Bangled Sandals	41	457
Chain Vestments	49	612
Evangelist Garb	50	634
Mercenary Targe	8	105
Tideseer Mantle	49	604
Wanderer Armour	48	588
Colosseum Plate	45	509
Parrying Dagger	12	155
Righteous Cuffs	37	398
Studded Sandals	41	454
Veridical Chain	2	1567
Commander Sword	13	170
Elegant Greaves	39	428
Profane Cleaver	15	183
Refined Bracers	34	362
Sandsworn Tiara	54	696
Double Limb Bow	20	242
Primordial Wand	218	776
Feathered Mitts	33	348
Noble Greathelm	52	659
Ceremonial Robe	47	567
Hawker's Jacket	50	637
Bulwark Greaves	39	430
Delirium Tablet	239	1744
Overseer Tablet	242	1747
Soldier Cuirass	45	520
Tenebrous Crown	56	1543
Totemic Greaves	39	425
Visceral Quiver	4	47
Wolfskin Mantle	49	616
Conqueror Plate	45	512
Tournament Mail	48	582
Tournament Mail	48	583
Tournament Mail	48	584
Aberrant Sledge	23	1777
Conjurer Mantle	49	617
Flowing Raiment	47	569
Primal Markings	50	1031
Slipstrike Vest	46	545
Sorcerous Tiara	54	699
Abyssal Cuirass	45	513
Ancient Buckler	6	91
Quickslip Shoes	44	498
Flexed Crossbow	228	811
Fungal Talisman	244	991
Gemini Crossbow	228	812
Obliterator Bow	20	956
Ancestral Tiara	54	939
Drakeskin Boots	40	922
Seastorm Mantle	49	921
Sekhema Sandals	41	924
Warlord Cuirass	45	919
Crimson Amulet	2	15
Fists of Stone	38	1325
Hardwood Spear	216	749
Hardwood Targe	8	92
Rusted Cuirass	45	499
Tenebrous Ring	1	901
Twisted Amulet	2	1573
Tense Crossbow	228	791
Feathered Robe	47	548
Ironhead Spear	216	750
Sapphire Charm	241	890
Wooden Buckler	6	71
Plated Buckler	6	72
Siphoning Wand	18	226
Spriggan Staff	21	256
Vampiric Blade	13	161
Lupine Sceptre	17	212
Beaded Circlet	54	684
Bronze Greaves	39	420
Embossed Boots	40	435
Engraved Focus	229	818
Mail Vestments	49	599
Skinning Knife	12	148
Tempered Mitts	33	339
Threaded Shoes	44	488
Bandit Hatchet	15	176
Elegant Glaive	24	303
Ridged Buckler	6	74
Antidote Charm	241	884
Stellar Amulet	2	22
Alloy Crossbow	228	795
Crescent Targe	8	95
Shrine Sceptre	17	215
Shrine Sceptre	17	216
Shrine Sceptre	17	217
Spiked Buckler	6	75
Engraved Knife	12	150
Dualstring Bow	20	236
Steeltoe Boots	40	436
Anchorite Garb	50	623
Chiseled Targe	8	96
Goldcast Cuffs	37	396
Ringed Buckler	6	76
Spined Bracers	34	356
Votive Raiment	47	553
Rabid Talisman	244	978
Prismatic Ring	1	10
Two-Stone Ring	1	1586
Crumbling Maul	23	281
Abyssal Signet	1	945
Amethyst Charm	241	892
Portent Amulet	2	1570
Detailed Mitts	33	342
Ironwood Targe	8	103
Ominous Gloves	35	375
Patchwork Vest	46	538
Plated Greaves	39	426
Wayfarer Shoes	44	493
Coursing Spear	216	903
Rugged Cuirass	45	515
Staghorn Focus	229	829
Mystic Raiment	47	556
Ancestral Mail	48	578
Ember Greataxe	24	308
Bound Leggings	43	482
Coiled Buckler	6	85
Desert Circlet	54	695
Heirloom Cuffs	37	401
Jingling Focus	229	830
Luxurious Robe	47	564
Seaglass Spear	216	758
Biostatic Ring	1	1579
Decorated Helm	55	707
Ornate Buckler	6	80
Baroque Gloves	35	377
Branched Spear	216	905
Hallowed Crown	56	728
Polished Targe	8	106
Striking Spear	216	760
Plated Raiment	47	558
Twilight Tiara	54	691
Carved Greaves	39	429
Spiked Bracers	34	363
Hallowed Focus	229	833
Bleak Crossbow	228	808
Cruel Talisman	244	987
Adorned Gloves	35	374
Dastard Armour	48	592
Exquisite Vest	46	535
Glorious Plate	45	511
Knightly Mitts	33	349
Perching Staff	21	1758
Pious Leggings	43	480
Ravenous Staff	21	959
Skycrown Tiara	54	698
Torment Jacket	50	629
Wanderer Shoes	44	496
Spiny Talisman	244	988
Stout Crossbow	228	809
Noble Sabatons	42	473
Opulent Gloves	35	380
Ornate Greaves	39	431
Rambler Jacket	50	639
Arcane Raiment	47	917
Alpha Talisman	244	992
Barbed Bracers	34	366
Gleaming Cuffs	37	405
Guardian Spear	216	966
Utzaal Cuirass	45	522
Wyrmscale Coat	46	546
Marauding Mace	16	209
Stalking Spear	216	910
Ruination Maul	23	297
Siege Crossbow	228	813
Adherent Cuffs	37	935
Desert Buckler	6	949
Freebooter Cap	53	936
Tasalian Focus	229	948
Penumbra Ring	1	900
Rawhide Boots	40	433
Rough Greaves	39	418
Straw Sandals	41	448
Suede Bracers	34	352
Tattered Robe	47	547
Withered Wand	218	775
Voltaic Staff	225	786
Light Halberd	24	300
Mail Sabatons	42	463
Stoic Sceptre	17	211
Hunting Spear	216	751
Riveted Mitts	33	338
Sapphire Ring	1	5
Simple Dagger	12	147
Sombre Gloves	35	368
Thawing Charm	241	882
Wolfbone Claw	11	134
Bound Bracers	34	354
Cultist Crown	56	719
Marabout Garb	50	621
Sacral Quiver	4	39
Shrouded Vest	46	526
Studded Targe	8	94
Volatile Wand	220	779
Amethyst Ring	1	7
Dyad Crossbow	228	794
Golden Mantle	51	641
Ochre Sceptre	17	214
Composite Bow	20	235
Rhoahide Coat	46	527
Chiming Staff	21	257
Galvanic Wand	221	780
Crystal Focus	229	820
Slender Flail	217	767
Silk Slippers	41	451
Shaman Mantle	49	600
Dousing Charm	241	885
Invoking Belt	3	1576
Hunting Shoes	44	489
Moulded Mitts	33	341
Pelt Leggings	43	477
Rending Staff	226	788
Shielded Helm	55	705
Stone Greaves	39	422
Offering Wand	219	778
Reaping Staff	227	789
Edged Buckler	6	77
Corona Amulet	2	1572
Grasping Ring	1	1584
Mnemonic Ring	1	1581
Lament Amulet	2	1569
Artillery Bow	20	239
Bandage Wraps	38	412
Braided Cuffs	37	400
Buckled Wraps	38	409
Guarded Flail	217	770
Knight Armour	48	577
Laced Sandals	41	456
Reaver Glaive	24	307
Taut Crossbow	228	803
Engraved Helm	55	710
Protector Bow	20	245
Roaring Staff	21	258
Wrath Sceptre	17	221
Absent Amulet	2	1571
Pearl Buckler	6	79
Stalking Belt	3	1575
Cambric Wraps	38	413
Elegant Mitts	33	346
Primed Quiver	4	44
Skulking Mask	57	743
Smuggler Coat	46	532
Swift Bracers	34	361
Armoured Claw	11	142
Critical Wand	18	229
Elegant Focus	229	825
Furtive Wraps	38	410
Gilt Leggings	43	479
Imperial Robe	47	557
Lamellar Mail	48	579
Noble Circlet	54	690
Tearing Flail	217	772
Ancient Mitts	33	347
Arrayed Focus	229	831
Cabalist Helm	55	712
Elegant Plate	45	517
Marching Mace	16	201
River Raiment	47	565
Studded Boots	40	443
Twin Crossbow	228	806
Array Buckler	6	81
Piercing Claw	11	143
Monastic Garb	50	628
Attuned Focus	229	826
Aureate Targe	8	101
Pious Sceptre	17	223
Adorned Wraps	38	414
Cultist Focus	229	832
Fury Talisman	244	986
Volant Quiver	4	46
Massive Spear	216	907
Stone Cuirass	45	519
Abyssal Flail	217	774
Aegis Buckler	6	82
Ancient Visor	55	1518
Bold Sabatons	42	468
Bound Sandals	41	460
Breach Tablet	237	1743
Cinched Boots	40	445
Dread Hatchet	15	184
Druidic Crown	56	724
Druidic Focus	229	834
Grand Cuisses	232	839
Grand Regalia	51	643
Grasping Mail	246	1200
Havoc Raiment	47	559
Heroic Armour	48	581
Mammoth Targe	8	109
Ritual Tablet	238	1748
Temple Tablet	248	1749
Utility Wraps	38	411
Vile Greataxe	24	311
Corvus Mantle	49	608
Ancient Cuffs	37	404
Baroque Targe	8	110
Cavalry Boots	40	446
Charmed Shoes	44	497
Elegant Wraps	38	416
Grand Bracers	34	365
Leyline Focus	229	835
Saintly Crown	56	731
Shrouded Mail	48	593
Shrouded Mail	48	594
Shrouded Mail	48	595
Soaring Spear	216	965
Pronged Spear	216	909
Armoured Vest	46	537
Assassin Garb	50	631
Slayer Armour	48	585
Champion Helm	55	716
Kamasan Tiara	54	700
Soaring Targe	8	111
Fang Talisman	244	990
Molten Hammer	16	206
Warmonger Bow	20	255
Jade Talisman	244	996
Maji Talisman	244	993
Cryptic Crown	56	942
Grinning Mask	57	937
Massive Mitts	33	932
Secured Wraps	38	929
Azure Amulet	2	16
Dull Hatchet	15	172
Gloam Amulet	2	895
Golden Blade	13	158
Leather Vest	46	523
Rawhide Belt	3	26
Stocky Mitts	33	337
Twig Circlet	54	682
Attuned Wand	18	225
Quilted Vest	46	524
Brimmed Helm	55	701
Frayed Shoes	44	487
Amber Amulet	2	17
Lapis Amulet	2	19
Pelage Targe	8	93
Antler Focus	229	817
Horned Crown	56	718
Silver Charm	241	888
Wicker Tiara	54	683
Firm Bracers	34	353
Guarded Helm	55	702
Hexer's Robe	47	549
Iron Cuirass	45	501
Iron Greaves	39	419
Rogue Armour	48	572
Waxed Jacket	50	620
Lunar Amulet	2	20
Bone Raiment	47	550
Iron Buckler	6	73
Omen Sceptre	17	213
Raider Plate	45	502
Visored Helm	55	703
Winged Spear	216	752
Cloaked Mail	48	574
Crescent Axe	15	177
Emerald Ring	1	8
Forked Spear	216	754
Studded Vest	46	528
Keth Raiment	47	552
Martyr Crown	56	720
Sickle Sword	13	164
Solar Amulet	2	23
Forking Belt	3	1578
Barbed Spear	216	755
Blunt Quiver	4	41
Brigand Mace	16	191
Scout's Vest	46	529
Spiral Wraps	38	408
Voodoo Focus	229	821
Plumed Focus	229	822
Vaal Cuirass	45	506
Toxic Quiver	4	42
Gold Circlet	54	687
Kinetic Ring	1	1582
Vitalic Ring	1	1580
Corsair Vest	46	531
Fine Bracers	34	357
Flared Boots	40	438
Flax Sandals	41	453
Icicle Staff	224	785
Mail Breaker	12	153
Mailed Crown	56	725
Morning Star	16	193
Plated Mitts	33	345
Pointed Maul	23	282
Wreath Focus	229	828
Icicle Flail	217	771
Oneiric Ring	1	1583
Forest Crown	56	726
Fury Cleaver	15	181
Hunting Coat	46	539
Oiled Jacket	50	633
Torture Wand	18	228
Golden Charm	241	893
Ascetic Garb	50	626
Carved Targe	8	99
Soldier Helm	55	711
Zealot Crown	56	727
Lavish Crown	56	723
Mosaic Targe	8	100
Strider Vest	46	533
Velour Shoes	44	491
Layered Vest	46	541
Mantled Mail	48	589
Utility Belt	3	35
Adherent Bow	20	248
Hatungo Garb	50	636
Jagged Spear	216	906
Jungle Tiara	54	697
Ornate Cuffs	37	402
Militant Bow	20	249
Abyss Tablet	243	1742
Archon Crown	56	730
Armoured Cap	53	673
Bladed Shoes	44	492
Brigand Mask	57	746
Dueling Wand	18	230
Gallant Helm	55	708
Grand Visage	230	837
Signet Cuffs	37	399
Sleek Jacket	50	638
Torment Club	16	197
Twisted Wand	18	1739
Flanged Mace	16	204
Ancient Mail	49	1165
Cryptic Helm	55	715
Faridun Mask	57	747
Ornate Mitts	33	350
Ornate Plate	45	521
Death Mantle	49	618
Divine Crown	56	732
Sacred Focus	229	836
Soaring Mask	57	748
Trapper Hood	53	681
Vaal Greaves	39	432
Guardian Bow	20	252
Spiked Spear	216	913
Akoyan Spear	216	955
Flying Spear	216	911
Austere Garb	50	916
Corsair Coat	46	915
Golden Targe	8	951
Ashen Staff	223	782
Dusk Amulet	2	894
Glass Shank	12	145
Hermit Garb	50	619
Lazuli Ring	1	3
Shabby Hood	53	663
Torn Gloves	35	367
Wooden Club	16	185
Gelid Staff	224	784
Gauze Wraps	38	406
Topaz Charm	241	891
Chain Flail	217	763
Crone Knife	12	146
Woven Focus	229	816
Fire Quiver	4	38
Jade Amulet	2	18
Stone Charm	241	887
Bearded Axe	15	174
Pelt Mantle	49	598
Laced Boots	40	434
Golden Hoop	1	1
Forked Claw	11	135
Hooded Mask	57	735
Linen Wraps	38	407
Recurve Bow	20	234
Spiked Club	16	188
Moon Dagger	12	149
Plated Claw	11	136
Tonal Focus	229	819
Chain Tiara	54	685
Cowled Helm	55	704
Plated Mace	16	190
Swathed Cap	53	666
Steel Plate	45	504
Temple Maul	23	279
Veiled Mask	57	736
Ornate Belt	3	31
Cultist Bow	20	237
Heavy Crown	56	721
Hunter Hood	53	667
Stone Flail	217	768
Tribal Mask	57	737
Gold Amulet	2	24
Hooked Claw	11	139
Breach Ring	1	14
Broad Spear	216	756
Double Belt	3	33
Bound Boots	40	441
Closed Helm	55	706
Corsair Cap	53	669
Frigid Wand	222	781
Oak Buckler	6	83
Rotted Hood	53	674
Runed Focus	229	946
Avian Tiara	54	694
Bandit Mask	57	742
Flared Mace	16	199
Battle Pick	16	200
Narrow Hood	53	676
Riding Coat	46	540
Sleek Boots	40	442
Swift Spear	216	904
Whorl Focus	229	947
Shaded Mask	57	739
Sword Spear	216	759
Titan Mitts	33	343
Pariah Mask	57	744
Solemn Maul	23	290
Wrapped Cap	53	677
Arcane Dirk	12	156
Covert Hood	53	672
Great Flail	217	773
Bandit Mace	16	202
Cassis Helm	55	1519
Gold Gloves	35	378
Heavy Plate	45	518
Runner Vest	46	542
Stone Targe	8	107
Avian Targe	8	108
Golden Mail	48	591
Bound Cuffs	37	403
Grand Mitts	33	344
Grand Targe	8	102
Grim Gloves	35	379
Helix Spear	216	761
Magus Focus	229	827
Magus Tiara	54	692
Warded Helm	55	714
Devout Garb	50	630
Cavalry Bow	20	251
Sacred Maul	23	294
Vaal Gloves	35	381
Akoyan Club	16	954
Strife Pick	16	207
Fanatic Bow	20	254
Grand Spear	216	912
Chain Mail	48	571
Crude Claw	11	132
Gloam Ring	1	899
Linen Belt	3	27
Shortsword	13	159
Twig Focus	229	815
Iron Crown	56	717
Rope Cuffs	37	394
Ruby Charm	241	889
Broadsword	13	160
Forge Maul	23	276
Holy Flail	217	764
Warden Bow	20	233
Golden Obi	3	25
Aged Cuffs	37	395
Iron Flail	217	765
Topaz Ring	1	6
Twin Flail	217	766
Plate Belt	3	30
Edged Claw	11	137
Pearl Ring	1	9
Sinew Belt	3	1577
Acrid Wand	18	227
Arced Claw	11	138
Full Plate	45	505
Scale Mail	48	576
Ring Flail	217	769
Zealot Bow	20	238
Altar Robe	47	554
Unset Ring	1	12
Avian Robe	47	562
Domed Helm	55	709
Solid Mask	57	738
Kris Knife	12	154
Heavy Belt	3	34
Jade Tiara	54	689
Tribal Bow	20	240
Battle Axe	15	182
Lumen Mace	16	195
Velvet Cap	53	671
Avian Mask	57	745
Dark Blade	13	171
Dark Staff	21	260
Death Mask	57	740
Giant Maul	23	286
Runic Fork	18	1740
Talon Claw	11	144
Anvil Maul	23	293
Desert Cap	53	680
Crown Mace	16	205
Death Mail	48	596
Vaal Mitts	33	351
Vaal Wraps	38	417
Gemini Bow	20	253
Thane Mail	48	920
Crude Bow	20	231
Dusk Ring	1	898
Iron Ring	1	2
Bone Wand	219	777
Fur Plate	45	500
Hewn Mask	57	733
Pict Claw	11	133
Ruby Ring	1	4
Face Mask	57	734
Slim Mace	16	187
Wide Belt	3	28
Lace Hood	53	665
Long Belt	3	29
War Spear	216	753
Silk Robe	47	551
Viper Cap	53	668
Gold Ring	1	11
Mail Belt	3	32
Ring Mail	48	586
Jade Club	16	194
Rider Bow	20	246
Greatmace	23	284
Fine Belt	3	36
Cinquedea	12	157
Heavy Bow	20	243
Vile Robe	47	568
War Wraps	38	415
Woven Cap	53	679
Mail Coat	46	536
Hook Axe	15	173
Shortbow	20	232
Felt Cap	53	664
Scimitar	13	162
Sapphire	28	876
Falchion	13	165
Oak Mask	57	741
Wool Cap	53	675
Greatbow	20	241
Twin Bow	20	247
Garment	51	642
Emerald	27	875
Warpick	16	189
Cutlass	13	167
Messer	13	169
Ring	1	13
Ruby	26	874
